id,role_0,role_1,role_2,role_3,role_4,role_5,role_6,role_7,role_8,role_9,role_10,role_11,role_12,role_13,role_14,role_15,role_16,role_17,role_18,role_19,role_20,role_21,role_22,role_23,role_24,role_25,role_26,role_27,role_28,role_29,role_30,role_31,role_32
Artem Dzyuba,0.0,0.014018691588785047,0.004672897196261682,0.0,0.014018691588785047,0.0,0.0,0.018691588785046728,0.004672897196261682,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.009345794392523364,0.004672897196261682,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Zobnin,0.004672897196261682,0.009345794392523364,0.004672897196261682,0.0,0.0,0.009345794392523364,0.004672897196261682,0.0,0.0,0.009345794392523364,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.02336448598130841,0.004672897196261682,0.009345794392523364,0.0,0.0,0.009345794392523364,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0
Fedor Kudryashov,0.014018691588785047,0.009345794392523364,0.0,0.004672897196261682,0.009345794392523364,0.0,0.018691588785046728,0.0,0.0,0.014018691588785047,0.0,0.0,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.0,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.004672897196261682,0.009345794392523364,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.0,0.0,0.0,0.0
Igor Akinfeev,0.009345794392523364,0.009345794392523364,0.0,0.0,0.014018691588785047,0.009345794392523364,0.009345794392523364,0.004672897196261682,0.0,0.0,0.0,0.0,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.0,0.009345794392523364,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sergei Ignashevich,0.004672897196261682,0.004672897196261682,0.0,0.0,0.014018691588785047,0.004672897196261682,0.0,0.004672897196261682,0.014018691588785047,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.004672897196261682,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
Igor Smolnikov,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.004672897196261682,0.014018691588785047,0.0,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ilya Kutepov,0.014018691588785047,0.014018691588785047,0.0,0.0,0.009345794392523364,0.014018691588785047,0.037383177570093455,0.009345794392523364,0.004672897196261682,0.009345794392523364,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0,0.0,0.0,0.0,0.009345794392523364,0.009345794392523364,0.0,0.0,0.004672897196261682,0.0,0.004672897196261682,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0
Aleksandr Samedov,0.004672897196261682,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0
Denis Cheryshev/Mário Figueira Fernandes,0.004672897196261682,0.004672897196261682,0.0,0.0,0.004672897196261682,0.0,0.0,0.004672897196261682,0.014018691588785047,0.014018691588785047,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.014018691588785047,0.004672897196261682,0.0,0.014018691588785047,0.0,0.0,0.004672897196261682,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.004672897196261682,0.0
Yury Gazinskiy/Daler Kuzyaev,0.014018691588785047,0.004672897196261682,0.0,0.004672897196261682,0.0,0.014018691588785047,0.009345794392523364,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.018691588785046728,0.0,0.0,0.0,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksey Miranchuk/Fyodor Smolov,0.004672897196261682,0.004672897196261682,0.004672897196261682,0.0,0.009345794392523364,0.004672897196261682,0.0,0.004672897196261682,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.0,0.0,0.004672897196261682,0.0,0.0,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0
